ID,Language,Subscription Type,isSubscriptionTypeLifetime,Subscription Event Type,isSubscriptionEventTypeRenewal,Purchase Store,isPurchaseStoreWeb,Purchase Amount,Currency, Purchase Amount in USD ,Subscription Start Date,Subscription Expiration,Demo User,isDemoUser,Free Trial User,isFreeTrialUser,Free Trial Start Date,Free Trial Expiration,Auto Renew,isAutoRenew,Country,User Type,isUserTypeConsumer,Lead Platform,isLeadPlatformWeb,Email Subscriber,isEmailSubscriber,Push Notifications,isPushNotifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Session - android,App Session - ios,App Session - NULL,App Session - web,App Session Sum,App Activity - App Launch,App Activity - Completed,App Activity - NULL,App Activity - Onboarding,App Activity - Other,App Activity - Start
1434,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/31/2019,6/30/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,0,0,0,0,13,0,0,0,13,3,1,0,0,5,4
1532,NED,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,7/15/2019,7/15/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,8,0,0,0,0,332,0,0,9,341,113,66,0,0,87,76
2011,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,5/28/2019,5/28/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,65,0,0,0,65,22,12,0,0,24,8
2152,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,6/5/2019,8/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,121,22,0,8,0,72,0,0,0,72,30,11,0,0,20,12
2257,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/7/2020,7/22/2020,No,FALSE,Yes,TRUE,1/7/2020,1/10/2020,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,26,9,2,3,1,100,0,0,7,107,33,27,0,0,29,19
2378,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,1/19/2019,7/19/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,1,0,1,0,247,0,0,0,247,129,100,0,0,10,8
2420,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,3/2/2019,7/3/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,8,0,0,0,0,194,0,0,0,194,108,49,0,0,29,9
2483,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,7/29/2019,7/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,163,0,0,22,185,87,31,0,0,50,17
2639,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/11/2019,6/11/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,42,19,0,0,61,24,13,0,0,19,5
2766,NED,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,9/22/2019,9/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Europe,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,329,0,0,0,329,97,73,0,0,100,60
2987,DEU,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,9/14/2019,9/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,3,0,0,0,3,1,0,0,0,1,1
3203,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,10/13/2018,10/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,187,0,0,0,187,68,66,0,0,42,11
3509,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/11/2019,5/11/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,0,0,0,0,30,0,0,0,30,12,6,0,0,12,0
3592,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/31/2020,7/31/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,13,0,0,0,0,50,0,0,0,50,15,13,0,0,16,6
3744,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/15/2020,7/15/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,2,0,1,0,23,0,0,0,23,6,4,0,0,7,6
3800,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/27/2019,6/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,12,0,0,0,12,5,2,0,0,3,2
3845,DEU,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,2/5/2020,8/5/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,10,0,0,0,0,99,0,0,0,99,33,12,0,0,32,22
4238,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,6/1/2019,6/1/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,41,0,0,0,41,23,4,0,0,15,0
4756,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,9/24/2019,9/24/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,40,0,0,0,40,14,10,0,0,16,1
4826,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/28/2019,6/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,14,0,0,0,14,4,3,0,0,5,2
4928,KOR,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/31/2019,6/30/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,0,0,0,0,21,0,0,0,21,7,0,0,0,7,7
5180,JPN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/7/2019,5/7/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,6,5,0,0,11,4,0,0,0,4,4
5458,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,2/17/2020,8/17/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,7,0,0,0,7,3,0,0,0,2,2
5721,ARA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/12/2020,7/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,6,2,0,1,0,17,0,0,0,17,9,1,0,0,7,2
5736,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/24/2019,6/24/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,81,0,0,0,81,22,20,0,0,22,17
5846,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/13/2020,7/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,2,0,1,0,22,0,0,0,22,8,5,0,0,6,3
6109,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,4/30/2019,5/1/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,20,0,0,0,20,6,5,0,0,6,3
6278,ESC,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/13/2020,7/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,33,64,0,0,97,23,26,0,0,24,24
6327,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,9/22/2019,9/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,25,0,0,0,25,14,1,0,0,4,7
6661,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/11/2019,5/10/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,45,0,0,0,45,19,5,0,0,15,7
6770,JPN,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,9/9/2019,9/9/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,30,0,0,0,30,9,9,0,0,9,3
6796,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,7/28/2019,7/28/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,22,0,0,0,22,7,4,0,0,9,3
6838,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,6/28/2019,5/3/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,No,FALSE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,296,0,0,0,296,114,57,0,0,73,52
7523,RUS,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,7/21/2019,7/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,22,0,0,0,22,11,5,0,0,3,4
7560,ESC,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/13/2020,7/13/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,10,0,0,0,0,15,0,0,0,15,5,2,0,0,6,2
7602,ITA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,6/22/2019,9/27/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,37,0,0,0,37,14,9,0,0,12,4
7948,JPN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,2/13/2020,8/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,15,0,0,0,15,4,4,0,0,5,2
7980,RUS,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/21/2018,7/8/2020,No,FALSE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,12,1,1,1,1,44,5,0,0,49,25,4,0,0,11,10
8188,TUR,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/11/2019,5/11/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,39,0,0,0,39,11,5,0,0,12,11
8245,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,10/16/2019,10/16/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,18,0,0,0,18,11,2,0,0,4,1
8319,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,8/28/2019,8/28/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,22,0,0,0,22,7,6,0,0,8,2
8783,NED,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/22/2020,7/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,17,35,0,0,52,12,12,0,0,17,11
8847,SVE,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/2/2020,7/3/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,8,2,0,2,0,18,0,0,11,29,8,6,0,0,7,8
8909,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/2/2018,8/19/2020,No,FALSE,Yes,TRUE,12/15/2018,12/18/2018,Off,FALSE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,11,0,0,0,0,48,0,0,13,61,28,12,0,0,9,12
9056,CHI,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,10/23/2019,4/23/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,47,0,0,0,47,22,10,0,0,13,2
9708,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,8/10/2019,2/10/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,69,1,0,1,0,24,0,0,0,24,9,6,0,0,9,1
9837,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/29/2020,7/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,14,0,0,0,0,19,0,0,0,19,5,5,0,0,7,2
9965,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,12/26/2018,6/26/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,1,0,1,0,9,6,0,0,15,9,2,0,0,2,2
10030,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/9/2019,6/9/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,69,0,0,0,69,19,16,0,0,22,12
10285,CHI,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/22/2020,7/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,5,0,0,0,0,28,0,0,0,28,9,8,0,0,10,1
10702,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,8/21/2019,8/21/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,86,0,0,0,86,33,22,0,0,29,2
11092,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/8/2019,6/8/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,70,0,0,0,70,28,13,0,0,20,9
11421,TGL,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/26/2019,6/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,32,0,0,0,32,10,7,0,0,11,4
11636,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,1/24/2019,7/24/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,17,0,0,3,20,10,5,0,0,3,2
11713,JPN,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,4/15/2019,10/15/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,37,21,0,0,58,26,9,0,0,17,6
11744,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/15/2019,5/15/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,Other,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,25,0,0,0,25,10,1,0,0,8,6
12538,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,6/29/2019,6/29/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,1,0,1,0,13,0,0,0,13,9,0,0,0,2,3
12747,FRA,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,12/6/2018,6/6/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
12767,JPN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,2/26/2020,8/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,15,0,0,0,0,25,0,0,0,25,10,2,0,0,9,4
12798,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,10/7/2019,10/7/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,10,0,0,0,10,3,3,0,0,4,0
12854,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,2/25/2020,8/25/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,6,0,0,0,0,3,0,0,0,3,1,0,0,0,1,1
13528,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/31/2020,8/7/2020,No,FALSE,Yes,TRUE,1/31/2020,2/3/2020,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,16,2,0,2,0,6,0,0,0,6,1,2,0,0,3,1
14251,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/28/2020,7/28/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,4,0,0,0,0,39,0,0,0,39,13,9,0,0,11,6
14252,ITA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,5/23/2019,6/7/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,3,3,0,2,0,59,0,0,1,60,23,13,0,0,20,5
14359,JPN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/30/2019,6/30/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,10,0,0,0,10,4,0,0,0,3,3
14552,RUS,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,5/24/2019,5/25/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,15,0,0,0,15,6,0,0,0,5,4
15220,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/19/2019,6/19/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,32,0,0,0,32,10,9,0,0,11,2
15418,ESC,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/1/2019,6/1/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,19,0,0,0,19,6,0,0,0,8,6
15426,ENG,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/7/2019,5/7/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,NULL,NULL,NULL,NULL,NULL,17,0,0,0,17,5,3,0,0,5,4
15519,SVE,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,10/10/2019,10/10/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,24,0,0,0,24,7,2,0,0,9,7
15706,RUS,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,7/10/2019,7/10/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,8,0,0,0,8,4,1,0,0,3,1
16116,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/20/2020,7/20/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,7,0,0,0,0,3,28,0,0,31,15,5,0,0,8,3
16121,ITA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,2/14/2020,8/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,No,FALSE,Yes,TRUE,6,0,0,0,0,20,0,0,0,20,7,5,0,0,6,2
16129,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/14/2019,5/14/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,18,0,0,0,18,6,6,0,0,6,0
16225,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,12/27/2019,6/27/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,33,0,0,0,33,11,7,0,0,11,4
16273,FRA,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,11/17/2019,5/17/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,18,0,0,0,18,10,2,0,0,4,2
16689,ESP,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,6/12/2019,6/12/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,1,0,0,0,0,4,0,0,0,4,2,0,0,0,2,1
16882,ESP,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/22/2020,7/22/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,6,0,0,0,0,4,0,0,0,4,1,0,0,0,2,1
17021,HIN,Limited,FALSE,INITIAL_PURCHASE,FALSE,App,FALSE,69990000,USD,69990000,1/15/2020,7/20/2020,No,FALSE,Yes,TRUE,1/15/2020,1/18/2020,On,TRUE,US/Canada,Consumer,TRUE,Web,TRUE,Yes,TRUE,Yes,TRUE,11,3,0,1,0,13,0,0,0,13,4,2,0,0,5,3
17353,ENG,Limited,FALSE,RENEWAL,TRUE,App,FALSE,69990000,USD,69990000,7/21/2019,7/21/2020,Yes,TRUE,No,FALSE,NULL,NULL,On,TRUE,US/Canada,Consumer,TRUE,App,FALSE,Yes,TRUE,Yes,TRUE,2,0,0,0,0,55,0,0,0,55,20,15,0,0,16,5
